0,1591,2999,1649,3059
0,2139,3150,2188,3195
0,3244,3135,3302,3196
0,782,3266,850,3328
0,1065,3260,1180,3326
0,2009,3264,2066,3325
0,2314,3263,2384,3339
0,1095,3391,1552,3474
0,2811,3387,2866,3454
0,3047,3394,3105,3455
0,786,3527,952,3607
0,1798,3524,1975,3604
0,2238,4044,2714,4128
0,1159,4457,1638,4540
0,2416,4462,2474,4521
0,2689,4481,2738,4524
0,1157,4600,1635,4683
0,2548,4605,2607,4665
0,2822,4624,2871,4668
0,2043,4744,2424,4820
0,781,4867,1381,4952
0,1942,5011,2586,5096
0,1078,5144,1458,5222
0,1156,5285,1322,5364
0,3167,5287,3225,5346
1,1144,1228,1436,1313
1,3161,1230,3216,1290
1,3429,1249,3477,1292
1,1495,1517,1530,1555
1,3028,1493,3075,1553
1,1059,1622,1123,1684
1,1804,1625,1881,1684
1,3230,1619,3487,1698
1,915,1749,1038,1814
1,1352,1752,1416,1813
1,2161,1754,2251,1813
1,2494,1777,2522,1812
1,2727,1768,2744,1813
1,3365,1748,3477,1812
1,1377,1846,1834,2006
1,2091,1846,2542,2006
1,2837,1881,3107,1959
1,3157,1902,3226,1955
1,3290,1883,3504,1957
1,1818,2013,1948,2091
1,2221,2014,2351,2092
1,3272,2013,3334,2076
1,1713,2277,1777,2340
1,2491,2274,2853,2358
1,3040,2274,3298,2358
1,774,2403,1136,2487
1,1298,2403,1552,2486
1,2245,2406,2690,2483
1,3033,2412,3304,2485
1,1704,2670,2725,2754
1,775,2803,2424,2888
1,2638,2814,2931,2885
1,781,2935,1669,3008
1,2162,3187,2812,3277
1,3354,3195,3521,3275
1,782,3313,1117,3399
1,1463,3319,1891,3406
1,2570,3320,2933,3399
1,2077,3451,2545,3534
1,2847,3451,3487,3574
1,2396,3579,2451,3645
1,2641,3586,2696,3646
1,3207,3548,3508,3668
1,951,3718,1228,3796
1,1498,3702,1693,3797
1,3123,3733,3173,3776
1,3436,3709,3507,3775
1,955,3874,991,3929
1,1296,3856,1350,3916
1,1965,3841,3306,3937
1,964,3985,1764,4066
1,1969,3986,2227,4064
1,2301,3987,2766,4066
1,3013,3987,3509,4073
1,792,4114,1672,4199
1,1769,4135,1805,4189
1,1054,4743,1087,4803
1,1310,4761,1356,4815
1,1260,4866,2168,4945
1,2245,4866,2739,4943
1,2822,4866,3515,4946
1,797,4996,1004,5073
1,1059,4995,1350,5073
1,1426,4994,2687,5079
1,2993,4994,3496,5072
1,1945,5088,3023,5244
1,3181,5123,3516,5208
1,805,5254,1212,5341
1,1386,5251,2000,5331
1,2310,5272,2346,5326
1,2514,5251,3514,5374
2,830,1018,2076,1104
2,2338,1033,2439,1079
2,3221,1005,3558,1099
2,840,1149,1239,1244
2,1394,1145,2034,1238
2,2711,1179,2759,1231
2,2405,1282,3235,1368
2,1404,1418,2227,1502
2,2085,1554,2201,1614
2,2410,1579,2437,1614
2,2718,1569,2737,1615
2,3245,1540,3560,1635
2,841,1681,1412,1768
2,1986,1681,3193,1768
2,839,1814,1869,1904
2,2289,1805,3021,1901
2,3313,1814,3564,1895
2,833,1950,999,2029
2,2282,1947,2741,2029
2,3113,1953,3134,2009
2,1186,2077,1924,2166
2,2798,2069,3371,2159
2,820,2204,1513,2297
2,1897,2215,1942,2287
2,2207,2232,2258,2276
2,2898,2214,2956,2274
2,3259,2207,3314,2273
2,2366,2345,2422,2403
2,2937,2340,3184,2422
2,3241,2380,3393,2425
2,828,2461,1241,2611
2,1523,2484,1716,2561
2,2522,2480,2747,2562
2,3182,2460,3540,2611
2,986,2626,1183,2719
2,2638,2662,2671,2699
2,2940,2632,2996,2697
2,3271,2655,3308,2709
2,831,2766,888,2825
2,2558,2764,3565,2850
2,841,2883,2468,3039
2,1015,3244,2528,3414
2,1347,3507,3348,3676
2,1347,3782,3029,3951
2,1456,4046,1900,4124
2,1947,4639,1974,4685
2,2321,4796,2371,4826
2,3041,4797,3093,4828
