0,1471,2009,1548,2069
0,2454,2012,2788,2089
0,1202,2128,1240,2185
0,2511,2111,2588,2171
0,1553,2209,1633,2269
0,2534,2211,2620,2271
0,881,2309,967,2370
0,3019,2310,3096,2371
0,1055,2910,1096,2971
0,1407,2907,1485,2970
0,491,3110,568,3170
0,1154,3107,1234,3171
0,1419,3106,1803,3185
0,2729,3108,3109,3187
0,592,3308,875,3377
0,1908,3308,2247,3377
0,2399,3311,2477,3372
0,2588,3311,2678,3388
0,2730,3320,2777,3388
0,3013,3310,3093,3373
0,495,3409,572,3472
0,624,3410,696,3473
0,842,3411,915,3471
0,1607,3409,1685,3472
0,1808,3409,1880,3472
0,1676,3507,2047,3586
0,2778,3511,2855,3572
0,2986,3511,3026,3572
0,1835,3632,1873,3688
0,955,3901,1544,3999
0,1746,3924,2654,4003
0,673,4090,889,4154
0,2605,4094,2682,4155
0,940,4190,1299,4270
0,2438,4216,2474,4273
0,2115,4282,2474,4369
0,495,4491,746,4567
0,810,4479,1107,4569
0,502,4579,619,4668
0,3041,4694,3118,4757
1,2245,1122,2283,1180
1,2567,1104,2643,1164
1,1218,1195,1489,1262
1,2400,1202,2722,1270
1,3069,1230,3106,1287
1,636,1292,1250,1364
1,1768,1283,2128,1383
1,521,1392,629,1474
1,826,1391,933,1457
1,2467,1402,2550,1465
1,516,1492,1618,1574
1,2641,1504,2893,1572
1,518,1618,555,1675
1,2322,1603,2399,1664
1,517,1690,1113,1772
1,1166,1694,1236,1772
1,1540,1698,1836,1767
1,1910,1702,2212,1777
1,2719,1688,2968,1790
1,519,1777,766,1881
1,954,1796,1405,1874
1,2814,1807,2891,1868
1,2490,2003,2574,2066
1,1834,2101,1910,2162
1,629,2217,667,2270
1,1240,2298,1316,2358
1,2167,2303,2454,2381
1,2557,2404,2911,2482
1,909,2583,1126,2672
1,1805,2749,2078,2829
1,1312,2838,1996,2933
1,1128,3020,1173,3071
1,1659,3022,1698,3074
1,2343,3004,2396,3066
1,597,3091,772,3170
1,920,3095,1122,3174
1,2211,3100,2880,3182
1,1087,3244,1636,3325
1,1695,3236,2217,3327
1,2072,3401,2440,3478
1,639,3668,2235,3791
1,795,3842,2544,3994
1,1385,4046,2332,4110
1,2659,4053,3051,4131
1,659,4180,2267,4324
1,815,4380,1966,4523
1,2116,4603,2492,4681
1,1055,4797,1202,4860
1,1127,4897,1219,4958
2,497,902,868,982
2,1973,904,2174,982
2,496,1204,697,1284
2,2909,1305,3108,1384
2,976,1615,1023,1683
2,1964,1604,2696,1685
2,2539,1704,2857,1784
2,493,1789,1015,1885
2,1308,1826,1357,1881
2,1008,1907,1099,1985
2,2333,1904,2721,1986
2,2962,1905,3106,1984
2,514,2004,1050,2083
2,2091,2154,2294,2234
2,2435,2154,2807,2233
2,581,2253,861,2332
2,1018,2252,1299,2331
2,2352,2252,2500,2332
2,2608,2277,2646,2334
2,3074,2260,3114,2319
2,581,2376,617,2433
2,1183,2351,1883,2431
2,1111,2715,2267,2796
2,2305,2651,2457,2855
2,896,2958,960,2998
2,1226,2936,1556,3014
2,1063,3047,1110,3114
2,2239,3035,3029,3116
2,3093,3047,3113,3099
2,512,3134,985,3216
2,1074,3135,1461,3213
2,1646,3158,1711,3198
2,1946,3137,2312,3211
2,2497,3136,2903,3215
2,495,3237,845,3311
2,1033,3374,1403,3462
2,706,3475,2066,3566
2,491,3586,694,3666
2,1810,3587,1966,3649
2,3062,3587,3113,3664
2,2882,3688,2937,3749
2,744,4088,816,4148
2,1654,4087,1731,4150
2,1867,4087,1940,4150
2,1620,4252,1816,4326
2,2001,4254,2074,4317
2,1414,4440,2001,4530
2,1167,4681,2386,4794
2,1582,4873,1608,4931
2,1731,4868,2297,4948
2,3074,4874,3113,4932
2,581,4966,1152,5046
2,1426,4969,1946,5033
3,1602,906,1854,975
3,1026,1049,2638,1165
3,725,1232,1590,1319
3,1891,1238,2117,1316
3,2612,1239,2928,1317
3,489,1335,1396,1421
3,1665,1339,2041,1419
3,2247,1342,2584,1419
3,490,1444,783,1523
3,2359,1988,2611,2052
3,495,2078,805,2142
