0,2833,1858,3025,1931
0,1446,1975,1490,2034
0,2277,1972,2734,2047
0,449,2092,528,2179
0,593,2117,705,2128
0,787,2094,872,2176
0,2307,2090,2373,2186
0,1559,2205,2617,2294
0,2907,2206,2971,2301
0,980,2322,1172,2402
0,1648,2322,2231,2411
0,2454,2324,2632,2384
0,460,2442,890,2527
0,1520,2441,1565,2502
0,1859,2442,1931,2526
0,449,2577,517,2644
0,1326,2580,1390,2645
0,2045,2559,2627,2644
0,2886,2560,3058,2643
0,455,2676,965,2759
0,1080,2894,1761,2981
0,1802,2894,2478,2983
0,3050,3226,3094,3285
0,583,3342,911,3420
0,1174,3478,1218,3534
0,2264,3459,2309,3518
0,445,3687,837,3767
0,1748,3688,2329,3768
0,1515,3792,1883,3878
0,660,3907,1146,3999
0,980,4037,1028,4095
0,1217,4021,1526,4111
0,1138,4140,1507,4227
0,1739,4138,2128,4227
0,1226,4258,1602,4344
0,1891,4267,2244,4342
0,2332,4382,2816,4459
0,1121,4499,1282,4579
0,2545,4496,2622,4577
0,848,4616,894,4675
0,1524,4616,1723,4677
1,696,885,1069,964
1,1330,871,1574,962
1,2014,870,2256,957
1,1919,997,2079,1075
1,2666,1016,2699,1057
1,1129,1117,1173,1177
1,1664,1116,1738,1184
1,970,1232,1016,1292
1,1270,1232,1323,1293
1,2889,1230,2933,1289
1,3017,1249,3047,1291
1,1229,1340,1622,1412
1,2701,1368,2759,1407
1,2928,1340,3121,1427
1,1564,1455,1615,1526
1,2153,1453,2220,1524
1,2659,1452,2833,1538
1,452,1571,696,1649
1,1296,1583,1496,1642
1,1532,1567,2240,1658
1,2554,1578,2884,1654
1,1347,1695,1612,1775
1,2410,1697,2462,1756
1,877,1799,1123,1891
1,1741,1815,1931,1875
1,2733,1804,3051,1875
1,439,1915,683,2006
1,853,1929,1043,2007
1,1370,1928,1771,2009
1,1141,2111,1301,2189
1,945,2228,1106,2306
1,1384,2214,1613,2289
1,1219,2531,1490,2591
1,1521,2533,1601,2616
1,2354,2532,3013,2619
1,2126,2647,2482,2726
1,2749,2647,2969,2727
1,1319,2841,1364,2900
1,1601,2840,1681,2925
1,2788,2838,3057,2924
1,453,2956,733,3035
1,928,2958,1109,3019
1,1987,2955,2504,3041
1,943,3073,1124,3134
1,2001,3071,2520,3157
1,1579,3191,1601,3248
1,1319,3769,1753,3851
1,794,3904,839,3960
1,1772,3881,2150,3978
1,2192,3883,2691,3955
1,689,4003,735,4062
1,1334,3987,1752,4095
1,1819,3998,2099,4093
1,2533,3999,2562,4069
1,768,4168,814,4227
1,1420,4165,1577,4243
1,458,4288,537,4384
1,1916,4299,1959,4355
1,2429,4280,2475,4339
1,449,4400,610,4478
1,2122,4515,2199,4610
1,574,4631,734,4710
1,2193,4628,2352,4706
1,1148,4925,1307,5002
1,1187,5027,1416,5102
1,2515,5034,2657,5111
2,883,999,1085,1085
2,2637,1006,2797,1086
2,837,1453,982,1531
2,2545,1462,2686,1541
2,2242,1579,2286,1639
2,2665,1578,2852,1665
2,2930,1699,2974,1758
2,924,1804,1337,1886
2,1774,1811,2075,1888
2,2356,1798,2599,1888
2,580,1905,822,1997
2,1563,2093,1708,2171
2,2660,2098,2851,2183
2,1269,2205,1664,2286
2,1849,2210,1997,2288
2,822,2375,927,2470
2,2830,2402,2873,2458
2,1771,2492,1862,2572
2,792,2624,836,2680
2,2170,2613,2275,2710
2,2910,2618,3177,2714
2,1128,2720,1378,2801
2,2170,2729,2221,2789
2,577,2836,622,2895
2,991,2840,1183,2900
2,1652,2831,1933,2922
2,2712,2831,2904,2925
2,921,2943,1197,3016
2,686,3087,731,3145
2,441,3183,545,3279
2,897,3187,999,3284
2,1705,3304,2125,3404
2,2672,3306,3031,3386
2,652,3400,945,3493
2,1985,3591,2404,3690
2,969,3705,1363,3787
2,2147,3713,2210,3771
2,2767,3714,2956,3800
2,814,3820,1096,3911
2,2447,3828,2536,3908
2,2729,3834,2833,3928
2,1897,4162,2002,4257
2,935,4276,984,4333
2,1015,4460,1052,4516
2,1625,4445,1670,4502
2,660,4558,757,4641
2,1138,4557,1330,4638
2,1872,4563,1920,4623
2,2110,4566,2155,4624
2,2398,4565,2495,4648
2,2840,4705,2879,4761
2,2578,4822,2617,4878
2,894,4928,931,4985
2,1789,4917,2023,4993
2,439,5039,480,5097
2,1040,5047,1084,5103
2,1252,5034,1442,5106
2,1508,5029,2037,5110
2,2204,5037,2394,5111
2,2984,5040,3110,5100
2,440,5138,673,5216
2,1490,5168,1529,5225
3,447,888,494,948
3,2863,891,3034,978
3,2161,1005,2539,1093
3,446,1140,488,1199
3,2141,1125,2341,1201
3,766,1242,967,1316
3,1207,1243,1398,1317
3,1529,1409,1574,1469
3,2019,1408,2210,1485
3,746,1522,1062,1600
3,1363,1516,1639,1602
3,2739,1524,2794,1586
3,2979,1525,3215,1605
3,1952,1638,2276,1717
3,2457,1639,2795,1738
3,618,1756,1055,1838
3,1109,1758,1335,1840
3,2218,1781,2257,1839
3,2878,1751,3104,1842
3,3023,1931,3069,1991
3,660,2166,895,2235
3,1448,2161,1493,2223
3,2580,2166,2800,2233
3,606,2278,799,2353
