0,763,2485,893,2567
0,3627,2509,3661,2567
0,3097,2613,3131,2654
0,455,2775,497,2814
0,796,2753,1243,2833
0,1532,2701,2115,2898
0,860,3017,1615,3224
0,1862,3065,2484,3223
0,3061,3090,3236,3170
0,825,3356,956,3437
0,1207,3355,1383,3437
0,2886,3381,2920,3439
0,3440,3362,3642,3425
0,459,3462,937,3545
0,1221,3463,1792,3544
0,3212,3463,3664,3544
0,1193,3560,1313,3635
0,1165,3702,1222,3759
0,1285,3676,1734,3757
0,2384,3666,2710,3740
0,3570,3680,3645,3743
0,1028,3783,1204,3864
0,3595,3786,3671,3850
0,1484,3889,1797,3972
0,1420,3996,1770,4078
0,1647,4231,1695,4272
0,2137,4211,2414,4291
0,815,4425,1042,4497
0,2634,4447,2669,4505
0,2642,4554,2678,4612
0,2951,4635,3080,4720
0,3167,4850,3297,4933
0,1208,5064,1270,5127
0,3046,5064,3649,5145
0,575,5171,1282,5376
0,1372,5241,1434,5303
0,3397,5232,3486,5304
1,1466,827,1597,911
1,2245,852,2279,910
1,2060,1009,2176,1085
1,2269,1009,2665,1087
1,2867,935,3660,1140
1,724,1189,757,1229
1,2642,1157,2867,1228
1,2936,1166,3066,1247
1,2586,1273,2653,1335
1,2828,1272,2961,1355
1,1569,1381,1774,1443
1,893,1479,982,1549
1,2287,1510,2320,1550
1,1326,2767,1893,2954
1,2116,2838,2292,2919
1,1190,3000,1322,3082
1,1806,3025,1841,3082
1,3196,2999,3282,3080
1,459,3106,1035,3186
1,968,3319,1031,3381
1,1620,3318,1752,3402
1,2038,3319,2540,3401
1,3184,3318,3635,3400
1,1203,3426,1439,3494
1,3323,3425,3637,3507
1,446,3533,1080,3614
1,3457,3533,3634,3612
1,459,3640,1068,3722
1,1279,3854,1879,3934
1,2652,3953,3221,4112
1,1163,4140,1235,4201
1,2190,4140,2576,4220
1,2938,4145,3149,4207
1,449,4245,531,4328
1,948,4246,1194,4329
1,1558,4246,2134,4327
1,2442,4246,2651,4308
1,2076,4550,2179,4612
1,2614,4552,2750,4631
1,836,4728,971,4808
1,1670,4728,1756,4808
1,1971,4712,2470,4832
1,2708,4661,3661,4846
1,675,4872,1776,4991
1,2100,4883,2277,4971
1,2444,4887,2549,4951
1,2385,4995,2560,5076
1,2860,4991,3354,5078
1,2127,5102,2303,5183
1,2572,5097,3213,5239
2,1969,829,2043,891
2,2260,832,2336,896
2,2686,836,2919,905
2,2999,833,3393,904
2,853,937,1005,1023
2,897,1095,2082,1283
2,2323,1169,2645,1255
2,2921,1170,3131,1231
2,1354,1918,1898,2134
2,2178,1919,2718,2134
2,2170,2185,2843,2371
2,3117,2184,3656,2367
2,651,2361,1822,2545
2,1094,2592,1275,2676
2,3207,2616,3260,2675
2,769,2698,962,2782
2,2921,2723,2973,2782
2,1123,2796,1353,2869
2,2761,2829,2802,2870
2,3311,2807,3632,2890
2,1210,3029,1866,3243
2,2148,3044,2845,3226
2,1593,3324,1634,3367
2,1902,3330,1935,3368
2,2908,3306,3035,3389
2,999,3412,1612,3662
2,1890,3415,2511,3663
2,980,3700,1013,3740
2,1601,3805,2428,3990
2,967,4088,1445,4181
2,1355,4223,2687,4451
2,1336,4632,2774,4847
2,1799,4982,1876,5047
2,2054,4912,2145,5096
2,450,5087,770,5288
2,1082,5143,1274,5235
2,3593,5185,3634,5226
3,1877,825,2192,908
3,545,984,3548,1294
3,1976,1398,1983,1407
3,2643,1580,2864,1638
3,3540,1578,3662,1656
3,842,1682,1015,1761
3,1085,1682,1214,1761
3,1670,1683,1827,1762
3,2121,1705,2312,1761
3,2761,1669,2952,1762
3,1338,1893,1468,1976
3,2611,1919,2645,1978
3,443,2125,765,2208
3,1057,2003,1686,2296
3,2064,2055,3511,2307
3,1118,2586,2951,2840
3,1563,2985,1797,3056
3,1884,2982,2097,3049
3,2385,3002,2419,3043
3,3251,2909,3663,3097
3,458,3138,809,3225
3,2596,3161,2845,3203
3,3115,3146,3326,3204
3,458,3249,1889,3499
3,458,3781,3154,4033
3,851,4395,2575,4717
3,461,4762,1336,4968
3,2372,5100,2503,5184
3,743,5231,777,5290
3,1520,5208,1583,5269
3,1103,4103,2580,4354
4,1266,825,2794,1033
4,1216,1143,1353,1230
4,1040,1288,2132,1498
4,2763,1369,2989,1434
4,603,1541,1521,1838
4,602,1863,1528,2160
4,1341,2451,1470,2533
4,2769,2477,2804,2534
4,431,2557,744,2639
4,1111,2557,1426,2640
4,1336,2702,2752,2954
4,1293,3003,1422,3085
4,2849,3008,2926,3071
4,1484,3112,2328,3320
4,2552,3183,2682,3267
4,1613,3560,1958,3639
4,3088,3558,3218,3641
4,776,3983,3222,4071
4,1479,4122,2572,4424
4,878,4728,3198,4990
4,1384,5030,2705,5298
5,1391,818,2762,1085
5,1394,1109,2968,1428
5,1393,1472,2451,1722
5,665,1789,1114,1872
5,3453,2435,3519,2500
5,1069,2541,1146,2606
5,1444,2682,2165,2769
5,2240,2685,2610,2769
5,1444,2807,2161,2893
5,2236,2809,2662,2894
5,1266,2949,1396,3037
5,1288,3272,1513,3344
5,1942,3272,2108,3354
5,3022,3294,3064,3354
5,458,3430,852,3512
5,1156,3431,1844,3516
5,1935,3431,2559,3516
5,3159,3382,3635,3641
5,1468,3538,1606,3621
5,847,3689,3258,3952
5,1097,4053,1229,4136
5,3126,4060,3293,4141
5,705,4183,765,4243
5,837,4161,1225,4245
5,1880,4165,2109,4246
5,2595,4167,2824,4247
5,875,4289,951,4349
5,1537,4268,1703,4352
5,1026,4411,2860,4663
5,1036,4702,3088,5062
5,1037,5089,1718,5276
6,1295,853,1328,894
6,2069,853,2129,913
6,2346,852,2380,893
6,893,1080,3222,1386
6,901,1438,1806,1741
6,2863,1823,3663,1910
6,1183,2027,1252,2068
6,1770,1956,2721,2141
6,1165,2230,2893,2332
6,739,2405,2007,2500
6,2382,2413,3117,2507
6,781,2593,970,2677
6,1605,2614,1723,2675
6,2144,2592,2398,2685
6,3006,2541,3295,2726
6,468,2689,1981,2905
6,2245,2769,2845,2852
6,3023,2767,3644,2851
6,1042,2878,3117,3219
6,1143,3226,1322,3328
6,2093,3232,3253,3326
6,808,3412,3352,3756
6,1246,3824,2876,4164
6,1252,4252,1289,4312
6,544,4400,3635,4719
6,815,4968,3402,5286
7,3245,842,3455,905
7,459,938,946,1013
7,1337,961,1370,1002
7,2119,939,3668,1027
7,492,1207,3635,1515
7,1262,1529,2843,1779
7,718,1849,885,1930
7,3155,1873,3189,1913
7,709,1956,2031,2260
7,2586,2103,2620,2144
7,459,2321,3673,2583
7,1241,2667,1283,2729
7,1729,2688,1983,2729
7,2268,2675,2479,2732
7,865,2842,3277,3100
7,845,3167,879,3229
7,462,3267,1646,3410
7,852,3482,3270,3741
7,1350,3825,1480,3908
7,2217,3852,2252,3910
7,3151,3829,3217,3891
7,1800,3932,1931,4015
7,829,4039,1005,4120
7,1889,4040,2005,4122
7,2760,4041,2834,4103
7,462,4217,551,4294
7,605,4148,1219,4353
7,1261,4484,1496,4548
7,2047,4508,2128,4569
7,2897,4477,3645,4574
7,465,4579,1095,4674
7,2172,4592,2245,4655
7,1306,4687,2081,4783
7,2159,4690,2745,4784
7,648,4795,1292,4904
7,2612,4807,2743,4890
7,1254,4929,1321,4992
7,1850,4921,1937,5011
7,2116,5048,2289,5137
7,2623,5047,3673,5173
7,468,5187,1146,5296
7,1384,5188,1919,5282
