0,2202,1708,2307,1771
0,3118,1709,3189,1755
0,2149,1789,2196,1852
0,2224,1789,2323,1850
0,2896,1788,3725,1860
0,1402,1870,1627,1943
0,1861,1872,2167,1932
0,2176,1951,2249,1998
0,2709,1950,3621,2015
0,1621,2034,1887,2095
0,2625,2033,2729,2097
0,1874,2314,2181,2392
0,3176,2314,3414,2395
0,3833,2425,4013,2481
0,1097,2530,1506,2606
0,1877,2530,2256,2606
0,2790,2528,2999,2607
0,2157,2633,2340,2725
0,2329,2738,2462,2816
0,2228,2876,2867,3004
0,1997,3196,2381,3346
0,2414,3196,3101,3321
0,1795,3411,1849,3482
0,1885,3405,2111,3466
0,3313,3404,3601,3479
0,1088,3513,1300,3594
0,1607,3510,2592,3595
0,1915,3669,3205,3823
0,2080,3890,2117,3962
0,2426,3885,2557,3964
0,2841,3989,3227,4070
0,3431,3989,3658,4068
0,1403,4121,1465,4171
0,1496,4097,1853,4179
0,3041,4093,3225,4175
0,3407,4092,3613,4174
0,1186,4631,1397,4712
0,3239,5276,3311,5323
1,2420,939,2514,997
1,2711,938,3149,1014
1,1411,1626,1505,1683
1,1707,1625,2140,1699
1,1956,1778,2164,1857
1,2557,1777,3109,1870
1,3440,1801,3475,1839
1,1082,1886,1457,1960
1,2283,2037,2529,2113
1,1584,2144,1916,2218
1,2807,2143,3053,2219
1,1683,2246,1827,2327
1,1089,2352,1921,2437
1,1094,2464,1459,2536
1,2193,2459,2338,2539
1,1689,2566,1933,2641
1,1563,2675,1927,2749
1,3452,2674,3644,2754
1,1086,2781,1178,2838
1,3197,2781,3279,2873
1,1285,2906,1324,2962
1,1521,2886,1711,2962
1,1916,2886,2125,2965
1,3415,2890,3509,2947
1,2801,2994,3003,3070
1,3309,2996,3514,3071
1,1310,3205,1509,3280
1,1394,3479,1429,3550
1,2120,3474,2251,3554
1,1296,3897,1617,3973
1,2723,3899,3011,3975
1,3592,3904,3628,3975
1,2173,4111,2352,4171
1,1277,4238,1341,4298
1,1516,4220,1578,4298
1,1932,4356,3170,4449
1,1328,4526,1386,4577
1,1416,4506,1625,4566
1,1742,4677,1779,4749
1,3030,4675,3417,4755
1,1981,4775,2029,4836
1,2142,4778,2194,4838
1,1306,4884,1533,4964
1,1292,4980,1641,5067
1,1311,5094,2244,5177
1,2906,5100,2960,5159
1,3516,5121,3544,5158
1,3716,5120,3752,5159
1,1165,5200,2049,5284
1,2319,5203,2499,5264
1,1402,5329,1633,5370
1,1896,5469,3177,5609
2,2847,790,2927,833
2,2396,967,2570,1048
2,2676,969,2860,1048
2,3477,958,3548,1028
2,2978,1064,3049,1133
2,2106,1288,2288,1348
2,1469,1431,3613,1551
2,1317,1637,1906,1715
2,2067,1657,2324,1709
2,2362,1637,2773,1723
2,1648,1803,3369,1901
2,2475,1954,3446,2048
2,1482,2114,2412,2215
2,3472,2123,3923,2212
2,1091,2252,1320,2293
2,1843,2356,3284,2452
2,1546,2693,3551,2833
2,1587,2931,2249,3010
2,2590,2930,2777,2990
2,2891,2930,2950,2989
2,1670,3034,2053,3120
2,2092,3037,2472,3114
2,3458,3033,3846,3119
2,1071,3142,1565,3228
2,1980,3146,2048,3225
2,1475,3251,1723,3328
2,2040,3251,2182,3332
2,3134,3251,3229,3309
2,1768,3469,1805,3542
2,3244,3463,3296,3524
2,3438,3463,3494,3522
2,3701,3463,3991,3539
2,1839,3571,2026,3631
2,2732,3570,2950,3629
2,1534,3741,2293,3831
2,2592,3735,3549,3834
2,1273,3926,1840,4008
2,2769,4030,2955,4089
2,3335,4027,3943,4107
2,1868,4127,1937,4197
2,2200,4135,2426,4213
2,2618,4125,2688,4195
2,3202,4135,3282,4193
2,2482,4241,3038,4322
2,3946,4227,4016,4297
2,1739,4351,1926,4410
2,2432,4452,2778,4529
2,2811,4441,3295,4530
2,3344,4451,3651,4528
2,3689,4450,3995,4527
2,1083,4562,1716,4643
2,1827,4561,2268,4638
2,2484,4559,2828,4640
2,3448,4555,3995,4637
2,1087,4667,1444,4749
2,1654,4666,2139,4747
2,1343,4777,1526,4855
2,2446,4763,2515,4832
2,2699,4761,3115,4849
2,3560,4772,3639,4830
2,1709,4881,2115,4962
2,3271,4877,3458,4937
2,1072,4991,1205,5066
2,1786,5098,1854,5174
2,2221,5093,2445,5173
2,3362,5079,3432,5149
2,3807,5089,3994,5148
2,1734,5264,1962,5325
2,2589,5262,2776,5322
2,1475,5397,3640,5495
2,1328,5575,1387,5625
2,1417,5554,1645,5625
2,1676,5553,2108,5629
2,2298,5551,2866,5632
3,1584,943,1999,1010
3,2040,941,2251,1016
3,2292,943,2746,1015
3,3018,941,3533,1015
3,3746,945,4012,1018
3,1084,1048,1921,1128
3,1818,1174,3222,1260
3,1667,1457,3367,1552
3,1421,1738,1994,1821
3,2126,1738,2695,1822
3,2831,1738,3656,1823
3,1347,1880,2561,1961
3,1403,2003,3473,2097
3,3598,2019,3656,2077
3,1393,2525,1451,2582
3,2880,2521,3494,2614
3,3793,2526,3841,2583
3,2135,2630,2228,2687
3,2355,2631,2439,2687
3,2938,2629,2981,2704
3,1779,2736,2300,2809
3,3204,2841,3584,2914
3,3954,2844,4003,2901
3,1809,2931,2536,3027
3,2567,2943,2911,3005
3,3094,2936,3839,3023
3,1075,3051,2182,3133
3,2522,3051,3308,3144
3,2941,3159,2984,3235
3,3150,3159,3515,3235
3,1187,3267,1278,3324
3,1981,3266,2111,3346
3,3092,3266,3471,3345
3,3640,3266,3852,3346
3,1218,3373,1406,3449
3,2856,3479,3221,3554
3,3547,3586,3868,3666
3,1632,3931,3435,4180
3,1245,4253,1629,4333
3,2254,4255,2536,4329
3,2748,4252,3390,4329
3,3563,4275,3622,4325
3,3654,4255,3844,4315
3,1072,4360,1244,4418
3,1787,4356,2462,4450
3,3804,4362,4001,4419
3,1079,4463,1563,4555
3,1797,4464,1839,4540
3,2270,4568,2541,4641
3,2580,4571,2769,4631
3,3816,4570,4012,4633
3,1710,4808,2692,5023
3,2955,4828,3332,4991
3,2063,5098,3314,5191
3,2123,5218,2426,5297
3,3606,5216,3801,5280
3,1072,5324,1265,5384
3,1583,5320,1623,5382
3,2454,5323,2647,5383
3,2916,5325,2938,5398
3,3168,5325,3263,5403
3,1848,5429,1979,5509
3,3220,5429,3567,5510
3,3859,5431,3916,5511
3,1489,5525,1707,5612
3,2447,5536,2639,5616
3,3009,5526,3358,5616
3,3771,5525,3853,5596
4,1091,957,1301,1036
4,1998,1110,3098,1253
4,1457,1316,2372,1419
4,3000,1330,3091,1407
4,3691,1316,4011,1408
4,1102,1433,1556,1512
4,1950,1432,2138,1508
4,2965,1432,3351,1512
4,1914,1586,3181,1728
4,1444,1824,1512,1882
4,1535,1805,1649,1863
4,2028,1794,2115,1862
4,1732,1956,2930,2098
4,2941,1984,2960,2069
4,2969,1956,3361,2077
4,1733,2327,3358,2471
4,2088,2683,3037,2799
4,1312,2861,1506,2936
4,2087,2990,3033,3114
4,1198,3175,1440,3252
4,1929,3304,3207,3429
4,1949,3641,3167,3784
4,1225,3859,1269,3934
4,1277,3967,1521,4045
4,1726,4118,3417,4263
4,1320,4335,1647,4412
4,2129,4337,2173,4413
