0,2355,2253,2440,2321
0,3144,2253,3801,2341
0,3867,2255,3955,2321
0,1812,2468,1876,2534
0,1298,2600,1359,2666
0,3179,2598,3236,2686
0,3889,2600,3957,2666
0,1434,2838,1500,2905
0,2691,2969,2752,3037
0,3148,3101,3212,3169
0,1388,3444,1445,3532
0,1999,3448,2065,3514
0,1379,3554,1436,3620
0,2504,3554,2566,3622
0,1524,3659,1651,3747
0,2579,3662,2638,3727
0,3676,3662,3739,3727
0,3847,3659,3935,3725
0,1377,3921,1434,4009
0,1975,3925,2043,3991
0,3513,3923,3576,3991
0,1935,4029,1996,4096
0,2008,4418,2071,4483
0,3451,4411,3970,4503
0,2135,4523,2201,4591
0,2350,4521,2412,4589
0,2742,4523,2799,4589
0,1544,4626,1775,4714
0,1997,4615,2612,4789
0,2792,4631,2854,4696
0,2221,4916,2282,4987
0,3592,4916,3653,4984
0,3884,5277,3943,5345
0,3548,5494,3607,5562
0,2548,5604,2612,5672
1,2252,1112,2313,1180
1,1775,1370,2755,1457
1,2939,1372,3148,1468
1,3300,1372,3328,1437
1,1832,1539,1895,1609
1,3010,1539,3399,1626
1,2041,1646,2102,1714
1,2161,1792,2935,2004
1,1731,2068,2100,2136
1,1838,2218,3300,2306
1,1166,2409,1214,2455
1,2445,2389,2658,2475
1,1882,2486,2287,2582
1,1302,2602,1377,2670
1,2885,2605,2944,2672
1,1265,2712,1337,2778
1,2232,2820,2291,2888
1,3298,2818,3370,2886
1,1362,2989,1504,3057
1,1562,2989,1748,3059
1,1474,3161,1537,3228
1,2104,3183,2152,3228
1,2957,3163,3018,3231
1,1669,3266,1733,3334
1,2849,3268,3023,3336
1,1742,3435,2262,3523
1,2572,3444,2902,3516
1,1654,3596,2260,3683
1,2572,3604,2902,3677
1,3254,3600,3427,3666
1,2238,3769,2300,3837
1,2759,3771,2821,3837
1,1496,3877,1557,3943
1,3223,3877,3438,3943
1,2274,3985,2333,4053
1,1757,4112,1796,4160
1,1863,4349,3256,4420
1,1757,4523,1977,4604
